iso_code,continent,location,date,lockLevel,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
IRL,Europe,Ireland,2020-05-10,5,22760,219,226.286,1446,17,25.857,4609.344,44.352,45.827,292.843,3.443,5.237,0.65,72,14.581,539,109.158,,,124.848,25.284,247756,6507,50.175,1.318,6969,1.411,30.797,0.032,tests performed,90.74,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-05-11,5,22996,236,212.857,1458,12,22.143,4657.139,47.795,43.108,295.273,2.43,4.484,0.65,69,13.974,555,112.398,,,,,253130,5374,51.264,1.088,6506,1.318,30.565,0.033,tests performed,90.74,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-05-12,5,23135,139,201.857,1467,9,21.143,4685.289,28.15,40.88,297.096,1.823,4.282,0.64,67,13.569,512,103.69,,,,,259268,6138,52.507,1.243,6310,1.278,31.26,0.032,tests performed,90.74,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-05-13,5,23242,107,179.857,1488,21,21.286,4706.958,21.67,36.425,301.349,4.253,4.311,0.64,62,12.556,486,98.424,,,,,263942,4674,53.453,0.947,5861,1.187,32.587,0.031,tests performed,90.74,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-05-14,5,23401,159,164.714,1497,9,17.429,4739.159,32.201,33.358,303.172,1.823,3.53,0.65,59,11.949,459,92.956,,,,,270152,6210,54.711,1.258,5933,1.202,36.02,0.028,tests performed,90.74,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-05-15,5,23827,426,206,1506,9,14.714,4825.432,86.273,41.719,304.994,1.823,2.98,0.62,56,11.341,419,84.856,,,,,275851,5699,55.865,1.154,6037,1.223,29.306,0.034,tests performed,90.74,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-05-16,5,23956,129,202.143,1518,12,12.714,4851.557,26.125,40.938,307.425,2.43,2.575,0.6,54,10.936,386,78.173,,,,,282185,6334,57.148,1.283,5848,1.184,28.93,0.035,tests performed,90.74,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-05-17,5,24048,92,184,1533,15,12.429,4870.189,18.632,37.264,310.462,3.038,2.517,0.58,51,10.328,395,79.995,19.13,3.874,71.486,14.477,288634,6449,58.454,1.306,5840,1.183,31.739,0.032,tests performed,90.74,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-05-18,5,24112,64,159.429,1543,10,12.143,4883.15,12.961,32.287,312.488,2.025,2.459,0.57,55,11.139,386,78.173,,,,,292598,3964,59.257,0.803,5638,1.142,35.364,0.028,tests performed,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-05-19,4,24200,88,152.143,1547,4,11.429,4900.972,17.822,30.812,313.298,0.81,2.315,0.56,54,10.936,368,74.527,,,,,295876,3278,59.921,0.664,5230,1.059,34.376,0.029,tests performed,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-05-20,4,24251,51,144.143,1561,14,10.429,4911.301,10.328,29.192,316.133,2.835,2.112,0.56,49,9.923,367,74.325,,,,,300640,4764,60.885,0.965,5243,1.062,36.374,0.027,tests performed,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-05-21,4,24315,64,130.571,1571,10,10.571,4924.262,12.961,26.443,318.158,2.025,2.141,0.56,52,10.531,315,63.794,,,,,305914,5274,61.954,1.068,5109,1.035,39.128,0.026,tests performed,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-05-22,4,24391,76,80.571,1583,12,11,4939.653,15.391,16.317,320.588,2.43,2.228,0.56,49,9.923,316,63.996,,,,,311287,5373,63.042,1.088,5062,1.025,62.826,0.016,tests performed,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-05-23,4,24506,115,78.571,1592,9,10.571,4962.943,23.29,15.912,322.411,1.823,2.141,0.55,51,10.328,303,61.363,,,,,315563,4276,63.908,0.866,4768,0.966,60.684,0.016,tests performed,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-05-24,4,24582,76,76.286,1604,12,10.143,4978.334,15.391,15.449,324.841,2.43,2.054,0.55,49,9.923,304,61.566,10.068,2.039,74.506,15.089,319072,3509,64.618,0.711,4348,0.881,56.996,0.018,tests performed,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-05-25,4,24639,57,75.286,1606,2,9,4989.878,11.544,15.247,325.246,0.405,1.823,0.55,48,9.721,305,61.768,,,,,322601,3529,65.333,0.715,4286,0.868,56.93,0.018,tests performed,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-05-26,4,24698,59,71.143,1606,0,8.429,5001.827,11.949,14.408,325.246,0,1.707,0.54,48,9.721,287,58.123,,,,,326116,3515,66.045,0.712,4320,0.875,60.723,0.016,tests performed,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-05-27,4,24735,37,69.143,1615,9,7.714,5009.32,7.493,14.003,327.069,1.823,1.562,0.55,48,9.721,263,53.263,,,,,329553,3437,66.741,0.696,4130,0.836,59.731,0.017,tests performed,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-05-28,4,24803,68,69.714,1631,16,8.571,5023.091,13.771,14.119,330.309,3.24,1.736,0.54,45,9.113,231,46.782,,,,,333364,3811,67.513,0.772,3921,0.794,56.244,0.018,tests performed,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-05-29,4,24841,38,64.286,1639,8,8,5030.787,7.696,13.019,331.929,1.62,1.62,0.55,42,8.506,197,39.896,,,,,337728,4364,68.397,0.884,3777,0.765,58.753,0.017,tests performed,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-05-30,4,24876,35,52.857,1645,6,7.571,5037.875,7.088,10.705,333.145,1.215,1.533,0.55,36,7.291,173,35.036,,,,,341151,3423,69.09,0.693,3655,0.74,69.149,0.014,tests performed,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-05-31,4,24929,53,49.571,1650,5,6.571,5048.609,10.734,10.039,334.157,1.013,1.331,0.55,36,7.291,184,37.264,15.103,3.059,53.363,10.807,344625,3474,69.793,0.704,3650,0.739,73.631,0.014,tests performed,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-01,4,24990,61,50.143,1650,0,6.286,5060.962,12.354,10.155,334.157,0,1.273,0.55,37,7.493,176,35.643,,,,,346910,2285,70.256,0.463,3473,0.703,69.262,0.014,tests performed,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-02,4,25062,72,52,1650,0,6.286,5075.544,14.581,10.531,334.157,0,1.273,0.53,36,7.291,194,39.289,,,,,348737,1827,70.626,0.37,3232,0.655,62.154,0.016,tests performed,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-03,4,25066,4,47.286,1658,8,6.143,5076.354,0.81,9.576,335.777,1.62,1.244,0.53,37,7.493,166,33.618,,,,,351223,2486,71.13,0.503,3096,0.627,65.474,0.015,tests performed,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-04,4,25111,45,44,1659,1,4,5085.467,9.113,8.911,335.98,0.203,0.81,0.52,36,7.291,154,31.188,,,,,354322,3099,71.757,0.628,2994,0.606,68.045,0.015,tests performed,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-05,4,25142,31,43,1664,5,3.571,5091.745,6.278,8.708,336.992,1.013,0.723,0.51,37,7.493,139,28.15,,,,,357556,3234,72.412,0.655,2833,0.574,65.884,0.015,tests performed,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-06,4,25163,21,41,1670,6,3.571,5095.998,4.253,8.303,338.208,1.215,0.723,0.51,36,7.291,122,24.707,,,,,360662,3106,73.041,0.629,2787,0.564,67.976,0.015,tests performed,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-07,4,25183,20,36.286,1670,0,2.857,5100.049,4.05,7.349,338.208,0,0.579,0.51,34,6.886,125,25.315,3.021,0.612,27.185,5.505,363490,2828,73.614,0.573,2695,0.546,74.272,0.013,tests performed,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-08,4,25201,18,30.143,1679,9,4.143,5103.694,3.645,6.105,340.03,1.823,0.839,0.51,34,6.886,122,24.707,,,,,365450,1960,74.011,0.397,2649,0.536,87.882,0.011,tests performed,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-09,3,25207,6,20.714,1683,4,4.714,5104.909,1.215,4.195,340.84,0.81,0.955,0.52,35,7.088,110,22.277,,,,,367805,2355,74.488,0.477,2724,0.552,131.503,0.008,tests performed,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-10,3,25215,8,21.286,1691,8,4.714,5106.529,1.62,4.311,342.46,1.62,0.955,0.53,29,5.873,102,20.657,,,,,370480,2675,75.029,0.542,2751,0.557,129.242,0.008,tests performed,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-11,3,25231,16,17.143,1695,4,5.143,5109.77,3.24,3.472,343.271,0.81,1.042,0.55,27,5.468,89,18.024,,,,,374720,4240,75.888,0.859,2914,0.59,169.983,0.006,tests performed,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-12,3,25238,7,13.714,1703,8,5.571,5111.187,1.418,2.777,344.891,1.62,1.128,0.57,27,5.468,79,15.999,,,,,377729,3009,76.497,0.609,2882,0.584,210.146,0.005,tests performed,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-13,3,25250,12,12.429,1705,2,5,5113.617,2.43,2.517,345.296,0.405,1.013,0.6,,,76,15.391,,,,,380441,2712,77.047,0.549,2826,0.572,227.379,0.004,tests performed,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-14,3,25295,45,16,1705,0,5,5122.731,9.113,3.24,345.296,0,1.013,0.6,27,5.468,81,16.404,7.048,1.427,30.205,6.117,382953,2512,77.555,0.509,2780,0.563,173.75,0.006,tests performed,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-15,3,25303,8,14.571,1706,1,3.857,5124.351,1.62,2.951,345.498,0.203,0.781,0.61,24,4.86,78,15.797,,,,,384667,1714,77.903,0.347,2745,0.556,188.382,0.005,tests performed,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-16,3,25321,18,16.286,1706,0,3.286,5127.996,3.645,3.298,345.498,0,0.665,0.61,20,4.05,69,13.974,,,,,386779,2112,78.33,0.428,2711,0.549,166.465,0.006,tests performed,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-17,3,25334,13,17,1709,3,2.571,5130.629,2.633,3.443,346.106,0.608,0.521,0.61,21,4.253,60,12.151,,,,,390199,3420,79.023,0.693,2817,0.57,165.706,0.006,tests performed,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-18,3,25341,7,15.714,1710,1,2.143,5132.047,1.418,3.182,346.308,0.203,0.434,0.62,21,4.253,48,9.721,,,,,393558,3359,79.703,0.68,2691,0.545,171.245,0.006,tests performed,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-19,3,25355,14,16.714,1714,4,1.571,5134.882,2.835,3.385,347.118,0.81,0.318,0.63,16,3.24,44,8.911,,,,,396719,3161,80.343,0.64,2713,0.549,162.316,0.006,tests performed,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-20,3,25368,13,16.857,1714,0,1.286,5137.515,2.633,3.414,347.118,0,0.26,0.64,17,3.443,41,8.303,,,,,399443,2724,80.895,0.552,2715,0.55,161.059,0.006,tests performed,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-21,3,25374,6,11.286,1715,1,1.429,5138.73,1.215,2.286,347.321,0.203,0.289,0.66,16,3.24,41,8.303,14.096,2.855,19.13,3.874,401602,2159,81.332,0.437,2664,0.54,236.051,0.004,tests performed,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-22,3,25379,5,10.857,1715,0,1.286,5139.743,1.013,2.199,347.321,0,0.26,0.68,16,3.24,43,8.708,,,,,403100,1498,81.636,0.303,2633,0.533,242.513,0.004,tests performed,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-23,3,25383,4,8.857,1717,2,1.571,5140.553,0.81,1.794,347.726,0.405,0.318,0.71,11,2.228,40,8.101,,,,,405216,2116,82.064,0.429,2634,0.533,297.387,0.003,tests performed,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-24,3,25391,8,8.143,1720,3,1.571,5142.173,1.62,1.649,348.334,0.608,0.318,0.75,9,1.823,37,7.493,,,,,408468,3252,82.723,0.659,2610,0.529,320.526,0.003,tests performed,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-25,3,25396,5,7.857,1726,6,2.286,5143.185,1.013,1.591,349.549,1.215,0.463,0.79,12,2.43,30,6.076,,,,,411451,2983,83.327,0.604,2556,0.518,325.309,0.003,tests performed,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-26,3,25405,9,7.143,1727,1,1.857,5145.008,1.823,1.447,349.751,0.203,0.376,0.84,12,2.43,26,5.266,,,,,415140,3689,84.074,0.747,2632,0.533,368.48,0.003,tests performed,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-27,3,25414,9,6.571,1730,3,2.286,5146.831,1.823,1.331,350.359,0.608,0.463,0.88,11,2.228,22,4.455,,,,,419147,4007,84.885,0.811,2815,0.57,428.37,0.002,tests performed,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-28,3,25437,23,9,1734,4,2.714,5151.489,4.658,1.823,351.169,0.81,0.55,0.9,11,2.228,20,4.05,4.027,0.816,8.055,1.631,421871,2724,85.437,0.552,2896,0.586,321.778,0.003,tests performed,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-29,3,25439,2,8.571,1735,1,2.857,5151.894,0.405,1.736,351.371,0.203,0.579,0.93,12,2.43,22,4.455,,,,,425211,3340,86.114,0.676,3159,0.64,368.55,0.003,tests performed,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-06-30,2,25462,23,11.286,1735,0,2.571,5156.552,4.658,2.286,351.371,0,0.521,0.94,13,2.633,21,4.253,,,,,429802,4591,87.043,0.93,3512,0.711,311.19,0.003,tests performed,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-07-01,2,25473,11,11.714,1736,1,2.286,5158.779,2.228,2.372,351.574,0.203,0.463,0.95,12,2.43,21,4.253,,,,,434353,4551,87.965,0.922,3698,0.749,315.683,0.003,tests performed,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-07-02,2,25477,4,11.571,1738,2,1.714,5159.589,0.81,2.343,351.979,0.405,0.347,0.97,10,2.025,18,3.645,,,,,438145,3792,88.733,0.768,3813,0.772,329.519,0.003,tests performed,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-07-03,2,25489,12,12,1738,0,1.571,5162.02,2.43,2.43,351.979,0,0.318,0.99,10,2.025,20,4.05,,,,,446194,8049,90.363,1.63,4436,0.898,369.667,0.003,tests performed,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-07-04,2,25498,9,12,1740,2,1.429,5163.842,1.823,2.43,352.384,0.405,0.289,1.02,11,2.228,22,4.455,,,,,454506,8312,92.046,1.683,5051,1.023,420.917,0.002,tests performed,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-07-05,2,25509,11,10.286,1741,1,1,5166.07,2.228,2.083,352.586,0.203,0.203,1.04,10,2.025,20,4.05,6.041,1.223,8.055,1.631,461506,7000,93.464,1.418,5662,1.147,550.472,0.002,tests performed,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-07-06,2,25527,18,12.571,1741,0,0.857,5169.715,3.645,2.546,352.586,0,0.174,1.05,10,2.025,19,3.848,,,,,468035,6529,94.786,1.322,6118,1.239,486.659,0.002,tests performed,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-07-07,2,25531,4,9.857,1741,0,0.857,5170.525,0.81,1.996,352.586,0,0.174,1.09,9,1.823,20,4.05,,,,,474196,6161,96.034,1.248,6342,1.284,643.391,0.002,tests performed,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-07-08,2,25538,7,9.286,1743,2,1,5171.943,1.418,1.881,352.991,0.405,0.203,1.13,9,1.823,12,2.43,,,,,478557,4361,96.917,0.883,6315,1.279,680.077,0.001,tests performed,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-07-09,2,25542,4,9.286,1743,0,0.714,5172.753,0.81,1.881,352.991,0,0.145,1.18,9,1.823,13,2.633,,,,,482502,3945,97.716,0.799,6337,1.283,682.446,0.001,tests performed,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-07-10,2,25565,23,10.857,1743,0,0.714,5177.411,4.658,2.199,352.991,0,0.145,1.21,9,1.823,11,2.228,,,,,491832,9330,99.606,1.89,6520,1.32,600.526,0.002,tests performed,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-07-11,2,25589,24,13,1744,1,0.571,5182.272,4.86,2.633,353.194,0.203,0.116,1.22,10,2.025,13,2.633,,,,,500761,8929,101.414,1.808,6608,1.338,508.308,0.002,tests performed,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-07-12,2,25611,22,14.571,1746,2,0.714,5186.727,4.455,2.951,353.599,0.405,0.145,1.22,11,2.228,12,2.43,1.007,0.204,4.027,0.816,509478,8717,103.179,1.765,6853,1.388,470.304,0.002,tests performed,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-07-13,2,25628,17,14.429,1746,0,0.714,5190.17,3.443,2.922,353.599,0,0.145,1.22,10,2.025,11,2.228,,,,,517142,7664,104.731,1.552,7015,1.421,486.188,0.002,tests performed,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-07-14,2,25638,10,15.286,1746,0,0.714,5192.195,2.025,3.096,353.599,0,0.145,1.23,10,2.025,13,2.633,,,,,523542,6400,106.027,1.296,7049,1.428,461.15,0.002,tests performed,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-07-15,2,25670,32,18.857,1746,0,0.429,5198.676,6.481,3.819,353.599,0,0.087,1.22,8,1.62,12,2.43,,,,,527929,4387,106.916,0.888,7053,1.428,374.023,0.003,tests performed,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
IRL,Europe,Ireland,2020-07-16,2,25683,13,20.143,1748,2,0.714,5201.308,2.633,4.079,354.004,0.405,0.145,1.22,8,1.62,12,2.43,,,,,532245,4316,107.79,0.874,7106,1.439,352.78,0.003,tests performed,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.938
